Title,Address,lat,lng,level,price,location,Complete_Address,Zip_code
"Luxury Anandamaya Residence, property Astra at Menara Astra in central of Jakarta / Sudirman jakarta pusat, Karet Tengsin, Jakarta Pusat","Karet Tengsin, Jakarta Pusat",-6.206297999999999,106.82489699999996,"DKI Jakarta,Jakarta Pusat,Karet Tengsin",1009872000,"-6.206297999999999,106.82489699999996","Jalan Setia Budi Barat, RW 03, Setiabudi, Jakarta Selatan, JKT, 10220, NKRI",10220
"The Mansion Kemayoran Tower Capilano lt 3, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",55000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran di Cluster Jasmine Tower Dorada lt 8, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",34000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran Tower Capilano Lantai 16, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Pusat,Kemayoran",58000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"The Mansion Kemayoran Tower Bellavista lt 36, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",85000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"Apartement Gold Coast PIK, Pantai Indah Kapuk, Jakarta Utara","Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk",60000000,"-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Apartement Gold Coast PIK, Pantai Indah Kapuk, Jakarta Utara","Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk",90000000,"-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"RUMAH MEWAH DI KAWASAN ELITE PONDOK INDAH, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.2803578,106.78917090000004,"DKI Jakarta,Jakarta Selatan,Pondok Indah",600000000,"-6.2803578,106.78917090000004","Jalan Sekolah Kencana IV C, RW 15, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12420, NKRI",12420
"The Mansion Kemayoran Tower Bellavista lt 28, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",100000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran Tower Capilano lt 39 Murah, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",40000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran Jasmine Tower Bellavista lt 19, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",99000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"BIG HOUSE,,RUMAH 20X50 1,000METER LUX , 5+2KMR,HDP SELATAN., Sunter, Jakarta Utara","Sunter, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Sunter",375000000,,,
"Setiabudi Skygarder, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.219862,106.832355,"DKI Jakarta,Jakarta Selatan,Setiabudi",420000000,"-6.219862,106.832355","Rumah Sakit MMC, Epicentrum Utama Raya, RW 05, Setiabudi, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12920, NKRI",12920
"Apartemen Royale Springhill Kemayoran | 79 m2 | 1 BR | Jakarta Pusat, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Pusat,Kemayoran",110000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Apartement Pantai Mutiara, Pantai Mutiara, Jakarta Utara","Pantai Mutiara, Jakarta Utara",-6.107779,106.79137700000001,"DKI Jakarta,Jakarta Utara,Pantai Mutiara",160000000,"-6.107779,106.79137700000001","Kolam Renang Pantai Mutiara, Jalan Pantai Mutiara, RT 08, RW 16, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"Apartemen casagrande (kota kasablanka) 2BR, good nice, fully furnished, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Selatan,Cassablanca",180000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"apartement casa grande residence, fully furnished, luxury, nice unit, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.2247473,106.84051220000003,"DKI Jakarta,Jakarta Selatan,Cassablanca",216000000,"-6.2247473,106.84051220000003","The Park Lane Jakarta, Jalan Raya Casablanca, RW 05, Menteng Dalam, Tebet, Jakarta Selatan, JKT, 12960, NKRI",12960
"APARTEMENT LAVIE SUITES, FULLY FURNISHED ,BRAND NEW, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.2075673,106.82690279999997,"DKI Jakarta,Jakarta Selatan,Setiabudi",504000000,"-6.2075673,106.82690279999997","Jalan Setia Budi III, RW 03, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
"CASA GRANDE RESIDENCE PHASE II, 3 Bedroom, CHEAPEST, LUXURY, FULLY FURNISHED, BRAND NEW, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.2247473,106.84051220000003,"DKI Jakarta,Jakarta Selatan,Cassablanca",276000000,"-6.2247473,106.84051220000003","The Park Lane Jakarta, Jalan Raya Casablanca, RW 05, Menteng Dalam, Tebet, Jakarta Selatan, JKT, 12960, NKRI",12960
"Apartemen Ciputra World 2 - Residence Tower - 1, 2 &amp; 3+1 Bedroom Full Furnished, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,"DKI Jakarta,Jakarta Selatan,Kuningan",264000000,"-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Luxury Anandamaya Residence, property Astra at Menara Astra in central of Jakarta / Sudirman jakarta pusat, Karet Tengsin, Jakarta Pusat","Karet Tengsin, Jakarta Pusat",-6.206297999999999,106.82489699999996,"DKI Jakarta,Jakarta Pusat,Karet Tengsin",1009872000,"-6.206297999999999,106.82489699999996","Jalan Setia Budi Barat, RW 03, Setiabudi, Jakarta Selatan, JKT, 10220, NKRI",10220
"The Mansion Kemayoran Tower Capilano lt 3, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",55000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran di Cluster Jasmine Tower Dorada lt 8, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",34000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran Tower Capilano Lantai 16, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Pusat,Kemayoran",58000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"The Mansion Kemayoran Tower Bellavista lt 36, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",85000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"Apartement Gold Coast PIK, Pantai Indah Kapuk, Jakarta Utara","Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk",60000000,"-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"Apartement Gold Coast PIK, Pantai Indah Kapuk, Jakarta Utara","Pantai Indah Kapuk, Jakarta Utara",-6.1236647,106.75316180000004,"DKI Jakarta,Jakarta Utara,Pantai Indah Kapuk",90000000,"-6.1236647,106.75316180000004","Jalan Pantai Indah Timur, RT 01, RW 06, Kapuk Muara, Penjaringan, Jakarta Utara, JKT, 14470, NKRI",14470
"RUMAH MEWAH DI KAWASAN ELITE PONDOK INDAH, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.2803578,106.78917090000004,"DKI Jakarta,Jakarta Selatan,Pondok Indah",600000000,"-6.2803578,106.78917090000004","Jalan Sekolah Kencana IV C, RW 15, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12420, NKRI",12420
"The Mansion Kemayoran Tower Bellavista lt 28, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",100000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran Tower Capilano lt 39 Murah, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",40000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"The Mansion Kemayoran Jasmine Tower Bellavista lt 19, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",99000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"BIG HOUSE,,RUMAH 20X50 1,000METER LUX , 5+2KMR,HDP SELATAN., Sunter, Jakarta Utara","Sunter, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Sunter",375000000,,,
"Setiabudi Skygarder, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.219862,106.832355,"DKI Jakarta,Jakarta Selatan,Setiabudi",420000000,"-6.219862,106.832355","Rumah Sakit MMC, Epicentrum Utama Raya, RW 05, Setiabudi, Karet Kuningan, Setiabudi, Jakarta Selatan, JKT, 12920, NKRI",12920
"Apartemen Royale Springhill Kemayoran | 79 m2 | 1 BR | Jakarta Pusat, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Pusat,Kemayoran",110000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Apartement Pantai Mutiara, Pantai Mutiara, Jakarta Utara","Pantai Mutiara, Jakarta Utara",-6.107779,106.79137700000001,"DKI Jakarta,Jakarta Utara,Pantai Mutiara",160000000,"-6.107779,106.79137700000001","Kolam Renang Pantai Mutiara, Jalan Pantai Mutiara, RT 08, RW 16, Pluit, Penjaringan, Jakarta Utara, JKT, 14450, NKRI",14450
"Apartemen casagrande (kota kasablanka) 2BR, good nice, fully furnished, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Selatan,Cassablanca",180000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"apartement casa grande residence, fully furnished, luxury, nice unit, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.2247473,106.84051220000003,"DKI Jakarta,Jakarta Selatan,Cassablanca",216000000,"-6.2247473,106.84051220000003","The Park Lane Jakarta, Jalan Raya Casablanca, RW 05, Menteng Dalam, Tebet, Jakarta Selatan, JKT, 12960, NKRI",12960
"APARTEMENT LAVIE SUITES, FULLY FURNISHED ,BRAND NEW, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.2075673,106.82690279999997,"DKI Jakarta,Jakarta Selatan,Setiabudi",504000000,"-6.2075673,106.82690279999997","Jalan Setia Budi III, RW 03, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
"CASA GRANDE RESIDENCE PHASE II, 3 Bedroom, CHEAPEST, LUXURY, FULLY FURNISHED, BRAND NEW, Cassablanca, Jakarta Selatan","Cassablanca, Jakarta Selatan",-6.2247473,106.84051220000003,"DKI Jakarta,Jakarta Selatan,Cassablanca",276000000,"-6.2247473,106.84051220000003","The Park Lane Jakarta, Jalan Raya Casablanca, RW 05, Menteng Dalam, Tebet, Jakarta Selatan, JKT, 12960, NKRI",12960
"Apartemen Ciputra World 2 - Residence Tower - 1, 2 &amp; 3+1 Bedroom Full Furnished, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",-6.237116899999999,106.82358999999997,"DKI Jakarta,Jakarta Selatan,Kuningan",264000000,"-6.237116899999999,106.82358999999997","Badan Tenaga Atom Nasional, Kuningan Barat Raya (KH. Abd. Rohim), RW 02, Kuningan Barat, Mampang Prapatan, Jakarta Selatan, JKT, 12940, NKRI",12940
"Rumah 7 Kamar dengan furniture berada dilokasi yang baik di area Cilandak, Cilandak, Jakarta Selatan","Cilandak, Jakarta Selatan",-6.333488,106.79385300000001,"DKI Jakarta,Jakarta Selatan,Cilandak",426000000,"-6.333488,106.79385300000001","Pangkalanjati Baru, Jabar, 16431, NKRI",16431
"Furnished house with swimming pool, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.274533,106.77955199999997,"DKI Jakarta,Jakarta Selatan,Pondok Indah",325000000,"-6.274533,106.77955199999997","Jalan Metro Alam II, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Turun harga menjadi 180juta/tahun, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.273719,106.78074800000002,"DKI Jakarta,Jakarta Selatan,Pondok Indah",200000000,"-6.273719,106.78074800000002","Jalan Metro Alam XI, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Furnished house,turun harga menjadi 180juta/tahun, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,"DKI Jakarta,Jakarta Selatan,Pondok Indah",200000000,"-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Comfort house in pondok indah,rate usd 3000/month, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.2773244,106.78443449999997,"DKI Jakarta,Jakarta Selatan,Pondok Indah",522000000,"-6.2773244,106.78443449999997","Jalan Kencana Permai IV, RW 15, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12420, NKRI",12420
"Rate USD 5000/month ,Near JIS School, newly renovated house, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.275391399999999,106.7820365,"DKI Jakarta,Jakarta Selatan,Pondok Indah",840000000,"-6.275391399999999,106.7820365","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Rate usd 4500/monyh ,Near JIS School, bright and modern house,, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.2850651,106.78378750000002,"DKI Jakarta,Jakarta Selatan,Pondok Indah",756000000,"-6.2850651,106.78378750000002","Jalan Duta Permai III, RW 14, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12420, NKRI",12420
"2 bedroom 127 m2 La Maison Barito, Kebayoran Baru, Jakarta Selatan, Kebayoran Baru, Jakarta Selatan","Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru",438000000,"-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Apartemen Sky Garden, Setiabudi, Jakarta Selatan","Setiabudi, Jakarta Selatan",-6.2075673,106.82690279999997,"DKI Jakarta,Jakarta Selatan,Setiabudi",300000000,"-6.2075673,106.82690279999997","Jalan Setia Budi III, RW 03, Setiabudi, Jakarta Selatan, JKT, 12980, NKRI",12980
"Cikini for lease, Cikini, Jakarta Pusat","Cikini, Jakarta Pusat",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Pusat,Cikini",435000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Menteng for lease lowest price, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",-6.196479999999999,106.83777099999998,"DKI Jakarta,Jakarta Pusat,Menteng",304500000,"-6.196479999999999,106.83777099999998","TK Semai Benih Bangsa & PAUD Mekar, Jalan Sutan Syahrir, RW 05, Menteng, Jakarta Pusat, JKT, 10320, NKRI",10320
"Minimalist house at Kuningan Area, Menteng Atas, Jakarta Pusat","Menteng Atas, Jakarta Pusat",-6.218009599999999,106.84745900000007,"DKI Jakarta,Jakarta Pusat,Menteng Atas",638400000,"-6.218009599999999,106.84745900000007","Gang GRD Fals, RW 07, Manggarai Selatan, Tebet, Jakarta Selatan, JKT, 12860, NKRI",12860
"A nice beautiful house at Kemang, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.266939,106.82409800000005,"DKI Jakarta,Jakarta Selatan,Kemang",576000000,"-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"Minimalist renovated house in Kebayoran Baru, Kebayoran Baru, Jakarta Selatan","Kebayoran Baru, Jakarta Selatan",-6.245697400000001,106.80890060000002,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru",638400000,"-6.245697400000001,106.80890060000002","Jalan Nipah IX, RT 08, RW 01, Petogogan, Kebayoran Baru, Jakarta Selatan, JKT, 12170, NKRI",12170
"Compound House With Beautiful Designed and Layout at Cilandak, Cilandak, Jakarta Selatan","Cilandak, Jakarta Selatan",-6.175445,106.82800429999998,"DKI Jakarta,Jakarta Selatan,Cilandak",744000000,"-6.175445,106.82800429999998","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"apartemen cityhome bagus, Kelapa Gading, Jakarta Utara","Kelapa Gading, Jakarta Utara",-6.1767666,106.82714599999997,"DKI Jakarta,Jakarta Utara,Kelapa Gading",65000000,"-6.1767666,106.82714599999997","RW 02, Gambir, Jakarta Pusat, JKT, 10110, NKRI",10110
"Appartment @ Pondok Indah Residence, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.277532,106.779493,"DKI Jakarta,Jakarta Selatan,Pondok Indah",300000000,"-6.277532,106.779493","Jalan Alam Asri II, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Apartemen Ancol Mansion 1 BR Fullfurnish, Ancol, Jakarta Utara","Ancol, Jakarta Utara",None,None,"DKI Jakarta,Jakarta Utara,Ancol",65000000,,,
"Apartemen Mansion Dukuh Golf, Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",75000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"Rumah Bagus Di Terusan Hang Lekir, Simprug, Jakarta Selatan","Simprug, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Simprug",550000000,,,
"Rumah tenang dekat senayan di Hang Lekir di Keb Baru, Kebayoran Baru, Jakarta Selatan","Kebayoran Baru, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Kebayoran Baru",550000000,,,
"Unit cantik di Apt Senayan Residence, Senayan, Jakarta Selatan","Senayan, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Senayan",322984800,,,
"Unit yg clean & hommy 2br di Taman Rasuna, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Kuningan",108000000,,,
"Nice and beautiful house in Mikasa Kuningan, Kuningan, Jakarta Selatan","Kuningan, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Kuningan",580000000,,,
"Exclusive.. Semi apartment in Dharmawangsa, Fatmawati, Jakarta Selatan","Fatmawati, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Fatmawati",288000000,,,
"Rumah cantik 1 lantai utk keluarga muda ( expatriate), Simprug, Jakarta Selatan","Simprug, Jakarta Selatan",None,None,"DKI Jakarta,Jakarta Selatan,Simprug",450000000,,,
"Rumah bagus siap huni di Menteng dkt jl Sabang, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",None,None,"DKI Jakarta,Jakarta Pusat,Menteng",650000000,,,
"Rumah klasik yg cantik di Menteng dkt jl Lembang, Menteng, Jakarta Pusat","Menteng, Jakarta Pusat",None,None,"DKI Jakarta,Jakarta Pusat,Menteng",550000000,,,
"Fully Furnished Brand New Appartment @ Pondok Indah Residence, Pondok Indah, Jakarta Selatan","Pondok Indah, Jakarta Selatan",-6.2756099,106.7819035,"DKI Jakarta,Jakarta Selatan,Pondok Indah",480000000,"-6.2756099,106.7819035","Metro Alam III, Jalan Metro Pondok Indah, RW 03, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cozy House @ Kemang, Kemang, Jakarta Selatan","Kemang, Jakarta Selatan",-6.266939,106.82409800000005,"DKI Jakarta,Jakarta Selatan,Kemang",480000000,"-6.266939,106.82409800000005","Gang Jawara, RW 03, Bangka, Mampang Prapatan, Jakarta Selatan, JKT, 12730, NKRI",12730
"The Villa Close to JIS at Cilandak, Cilandak, Jakarta Selatan","Cilandak, Jakarta Selatan",-6.277532,106.779493,"DKI Jakarta,Jakarta Selatan,Cilandak",600000000,"-6.277532,106.779493","Jalan Alam Asri II, RW 16, Pondok Pinang, Kebayoran Lama, Jakarta Selatan, JKT, 12310, NKRI",12310
"Cozy Minimalist House di Cipete, Cipete, Jakarta Selatan","Cipete, Jakarta Selatan",-6.2716448,106.80308919999999,"DKI Jakarta,Jakarta Selatan,Cipete",600000000,"-6.2716448,106.80308919999999","Jalan Bunga Flamboyan III, RW 02, Cipete Selatan, Cilandak, Jakarta Selatan, JKT, 12410, NKRI",12410
"House in a Compound at Cilandak, Cilandak, Jakarta Selatan","Cilandak, Jakarta Selatan",-6.284456200000001,106.79991810000001,"DKI Jakarta,Jakarta Selatan,Cilandak",864000000,"-6.284456200000001,106.79991810000001","Jalan Tabanas, RW 13, Cilandak Barat, Cilandak, Jakarta Selatan, JKT, 12430, Indonesia",12430
"FULLY FURNISHED! The Mansion Kemayoran Tipe 2BR (73m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",80000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"FULLY FURNISHED! The Mansion Kemayoran Tipe 2BR (76m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",75000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"FULLY FURNISHED! The Mansion Kemayoran Tipe 2BR (85m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",90000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"FULLY FURNISHED! Springhill Terrace Tipe 2BR (100m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",115000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"FULLY FURNISHED! Springhill Terrace Tipe Studio (38m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",52500000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"FULLY FURNISHED! Springhill Terrace Tipe 2BR (61m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",75000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
"FULLY FURNISHED! Springhill Terrace Tipe 2BR (61m), Kemayoran, Jakarta Pusat","Kemayoran, Jakarta Pusat",-6.161703999999999,106.85498699999994,"DKI Jakarta,Jakarta Pusat,Kemayoran",75000000,"-6.161703999999999,106.85498699999994","PK Futsal, Jalan E, RW 01, Kemayoran, Utan Panjang, Kemayoran, Jakarta Pusat, JKT, 10630, NKRI",10630
